,WER,CER,BLEU,WordNet_first,WordNet_all,GloVe,BERT,Sent2Vec
count,4987.0,4987.0,4987.0,4987.0,4987.0,4987.0,5017.0,5017.0
mean,0.5434914176679442,0.46114901264024966,0.3056860438330965,0.35702718409200945,0.3083733082094722,0.8852881484145625,0.8428765527157045,0.02787623348192359
std,0.6335196626382299,0.7869793720573502,0.29041159930099736,0.14773564325453548,0.1144566154593189,0.22972504499224256,0.11481574886881368,0.027190209492851454
min,0.0,0.0,0.0,0.0,0.0,-0.565824031829834,0.269844114780426,0.0018101334571838
25%,0.2592592592592592,0.2,7.873632526777866e-155,0.31406400995866374,0.2850591960746056,0.9150795638561249,0.7817493677139282,0.0122727155685424
50%,0.4375,0.3478260869565217,0.2872797668292002,0.3564290647623979,0.315095837449107,0.9691236615180968,0.878480851650238,0.019330084323883
75%,0.7,0.5277777777777778,0.5381607389335188,0.41235224211414667,0.35230296055779425,0.987957239151001,0.9315270781517028,0.0317314267158508
max,18.5,24.0,1.0,1.0,1.0,1.000000238418579,0.9926897287368774,0.3925771117210388
