,WER,CER,BLEU,WordNet_first,WordNet_all,GloVe,BERT,Sent2Vec
count,2233.0,2233.0,2233.0,2233.0,2233.0,2233.0,2233.0,2233.0
mean,0.6958464023216983,0.6116524492416443,0.2464455406208703,0.3334005816107444,0.289447865398447,0.7832836676428601,0.8098120270451248,0.027150242439685092
std,0.866278425592002,1.0448934495667783,0.2886825445537044,0.17252108400203275,0.14145541525343353,0.3388635078396432,0.13526028641134263,0.026972395657373336
min,0.0,0.0,0.0,0.0,0.0,-0.5984982252120972,0.2975748479366302,0.0018659830093383
25%,0.3,0.2333333333333333,1.2882297539194156e-231,0.2886730553397219,0.271067451067451,0.7837129831314087,0.7358328700065613,0.0115267634391784
50%,0.5263157894736842,0.4,8.636168555094496e-78,0.3538367927759373,0.3121643114777779,0.9534136056900024,0.8402838110923767,0.0185600519180297
75%,0.875,0.6666666666666666,0.4900516185145093,0.4153846153846154,0.3519860139860139,0.984840989112854,0.9211909770965576,0.0304332971572875
max,21.0,24.0,1.0,1.0,1.0,1.000000238418579,0.992979884147644,0.239438772201538
